Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Population growth (annual %),SP.POP.GROW,Equatorial Guinea,GNQ,4.111038555,4.117746929,4.143998224,4.205940428,4.315088089,4.443763255,4.559658305,4.631940298,4.654916813,4.625126705,4.558597536,4.478446124,4.394052518,4.291884317,4.172280493,4.042896478,3.91079791,3.781106635,3.653340932,3.528840253,3.407619459
Population growth (annual %),SP.POP.GROW,Eritrea,ERI,2.428513381,3.527498231,4.380552826,4.719973616,4.467643594,3.853166896,3.187674572,2.64882178,2.186536353,1.84837072,1.606207281,1.363718869,..,..,..,..,..,..,..,..,..
Population growth (annual %),SP.POP.GROW,Estonia,EST,0.483707162,-0.636963124,-0.633433796,-0.627622448,-0.59782051,-0.572255525,-0.58965556,-0.456188535,-0.26813372,-0.192768077,-0.228057969,-0.303582824,-0.357944411,-0.355891803,-0.262256175,0.06555253,0.029112226,0.121070631,0.348039138,0.371554389,0.312947615
Population growth (annual %),SP.POP.GROW,Ethiopia,ETH,2.88268787,2.879425139,2.867363938,2.850945567,2.826396381,2.798323914,2.768139897,2.745949471,2.741029927,2.756861848,2.783756927,2.812613737,2.829627968,2.827014885,2.799924688,2.756111616,2.708072653,2.663414482,2.619969171,2.579697088,2.541386464
Population growth (annual %),SP.POP.GROW,Faroe Islands,FRO,0.665481279,0.556878659,0.500881833,0.430953199,0.338808603,0.274832074,0.129810328,0.066933007,-0.006273067,-0.016730102,-0.023008461,0.025099877,0.05854189,0.121156432,0.133519724,0.187461001,0.245250985,0.317101997,0.353222226,0.370469891,0.385475452
Population growth (annual %),SP.POP.GROW,Fiji,FJI,0.582325537,0.358414941,0.163763402,0.100653768,0.218612498,0.45648978,0.75939679,0.999495116,1.090795994,0.974703301,0.721353945,0.421873731,0.186749844,0.062057001,0.097572305,0.251861864,0.433535157,0.577645837,0.684860282,0.729092657,0.72649263
Population growth (annual %),SP.POP.GROW,Finland,FIN,0.207606515,0.227687342,0.24238105,0.23845724,0.290350362,0.342248594,0.383777136,0.425429832,0.465549285,0.478246393,0.457494535,0.463558707,0.475809487,0.460723773,0.413560208,0.329383886,0.287421402,0.234670532,0.132641041,0.11019169,0.164906516
Population growth (annual %),SP.POP.GROW,France,FRA,0.684945784,0.727789664,0.727226638,0.708771178,0.736332749,0.753799177,0.697191228,0.618708359,0.558843467,0.514489544,0.494040603,0.483675544,0.483998961,0.514773829,0.473706908,0.35556924,0.263868789,0.290202116,0.274451849,0.218824149,0.211906588
Population growth (annual %),SP.POP.GROW,French Polynesia,PYF,1.872153116,1.749596739,1.638813365,1.487420856,1.29271982,1.082036685,0.8568947,0.653018031,0.511409081,0.45038994,0.448745828,0.469156586,0.481837052,0.495804118,0.509552892,0.516123547,0.532049201,0.556400387,0.565206884,0.578860345,0.578020814
Population growth (annual %),SP.POP.GROW,Gabon,GAB,2.414288376,2.385038528,2.380176439,2.425954472,2.531576244,2.679276322,2.807578617,2.923063968,3.07422517,3.264264158,3.459146772,3.656322234,3.788583795,3.779411424,3.606623054,3.335251073,3.043638018,2.795874594,2.603486796,2.484043179,2.416957226
Population growth (annual %),SP.POP.GROW,Gambia  The,GMB,3.128788688,3.164230528,3.197644099,3.199922096,3.163325465,3.106619692,3.043049767,2.99605548,2.97048034,2.973715757,2.995687968,3.017963446,3.031169712,3.03420155,3.025950918,3.008720834,2.988373007,2.969069585,2.946012688,2.921862866,2.895365506
Population growth (annual %),SP.POP.GROW,Georgia,GEO,-1.944629157,-1.551238397,-0.897253673,-0.675365806,-0.61926241,-0.635292218,-0.568484712,-0.521646734,-0.303790529,-0.888185043,-0.729475257,-0.80216404,-0.736565519,-0.300972141,0.0469539,0.157481405,0.059816599,0.013386075,-0.039036546,-0.17156574,-0.165748399
